id	imdbid	year	title	rating
39	0318997	2003	Angels in America	3
3902	0344604	2003	Apr&egrave;s Vous	3
2499	0338135	2003	Barbarian Invasions, The	3
5567	0264395	2003	Basic	3
1767	0346336	2003	Best of Youth, The	3
2402	0319061	2003	Big Fish	1
1527	0363226	2003	Blind Swordsman: Zatoichi, The	2
4035	0310778	2003	Bon voyage	3
142	0315327	2003	Bruce Almighty	3
6801	0377556	2003	Bu san	0
292	0337909	2003	Calendar Girls	3
4511	0342167	2003	Camp	3
2844	0303830	2003	Casa de los babys	3
3263	0305357	2003	Charlie&#39;s Angels: Full Throttle	3
4302	0379217	2003	Coffee and Cigarettes	3
1458	0159365	2003	Cold Mountain	3
320	0298814	2003	Core, The	3
4378	0306685	2003	Cradle 2 the Grave	1
3700	0317303	2003	Daddy Day Care	3
2193	0287978	2003	Daredevil	0
4868	0282209	2003	Darkness Falls	1
4723	0342492	2003	De gr&oslash;nne slagtere (&#39;Green Butchers&#39;)	1
2167	0348913	2003	Dead Like Me	3
5430	0406709	2003	Dies irae	0
2107	0351238	2003	Distant Lights (Lichter)	3
2515	0276919	2003	Dogville	3
1400	0309530	2003	Down With Love	3
4161	0285531	2003	Dreamcatcher	0
2891	0309987	2003	Dreamers, The	2
5107	0363589	2003	Elephant	3
6234	0289944	2003	Fear X	1
2821	0309593	2003	Final Destination 2	3
778	0266543	2003	Finding Nemo	1
1225	0354575	2003	Five Obstructions, The	0
4829	0386862	2003	Forest for the Trees, The	3
1095	0322330	2003	Freaky Friday	3
2957	0335119	2003	Girl with a Pearl Earring	3
1514	0339071	2003	Girls Will Be Girls	3
2044	0301357	2003	Goodbye Lenin!	3
5360	0348836	2003	Gothika	3
5278	0367174	2003	Heung joh chow heung yau chow (Turn Left, Turn Right)	3
5419	0338467	2003	High Roller: The Stu Ungar Story	3
5819	0338095	2003	High Tension	3
1136	0311289	2003	Holes	2
1073	0329717	2003	Hollywood Homicide	1
2611	0315983	2003	House of Sand and Fog	3
5056	0317676	2003	House of the Dead	2
1153	0251127	2003	How to Lose a Guy in 10 Days	3
3227	0286716	2003	Hulk	1
1450	0300015	2003	I Capture the Castle	3
126	0309698	2003	Identity	1
2262	0199626	2003	In the Cut	3
4184	0368667	2003	Interstella 5555: The 5tory of the 5ecret 5tar 5ystem	0
5806	0138524	2003	Intolerable Cruelty	3
3137	0339882	2003	It&#39;s Better to Be Wanted for Murder Than Not to Be Wanted at All	1
48	0317740	2003	Italian Job, The	1
3542	0301470	2003	Jeepers Creepers II	3
6662	0274166	2003	Johnny English	1
6446	0367913	2003	Ju-on 2	3
1061	0283426	2003	Jungle Book 2, The	0
508	0266697	2003	Kill Bill: Vol. 1	3
411	0325703	2003	Lara Croft Tomb Raider: The Cradle of Life	3
1404	0325710	2003	Last Samurai, The	0
1997	0306734	2003	Le divorce	3
2097	0311429	2003	League of Extraordinary Gentlemen, The	0
1858	0333780	2003	Legally Blonde 2: Red, White &amp; Blonde	3
941	0286244	2003	Les triplettes de Belleville	3
6161	0306841	2003	Lizzie McGuire Movie, The	3
248	0167260	2003	Lord of the Rings: The Return of the King, The	1
1041	0335266	2003	Lost In Translation	3
779	0314331	2003	Love Actually	3
4745	0379363	2003	Malibu Spring Break	3
5289	0367859	2003	Man Who Copied, The	2
841	0311113	2003	Master and Commander: The Far Side of the World	0
58	0234215	2003	Matrix Reloaded, The	3
59	0242653	2003	Matrix Revolutions, The	3
1467	0338188	2003	Missing, The	3
4109	0377094	2003	Moi et mon blanc	1
1460	0304415	2003	Mona Lisa Smile	3
271	0340855	2003	Monster	3
4349	0323298	2003	Mother, The	3
5503	0270980	2003	My Boss&#39;s Daughter	3
3848	0327056	2003	Mystic River	3
1541	0298482	2003	Nothing	0
4183	0364569	2003	Oldboy	1
6626	0285823	2003	Once Upon a Time in Mexico	1
5141	0368909	2003	Ong-bak	0
2979	0316396	2003	Peter Pan	3
510	0325980	2003	Pirates of the Caribbean: The Curse of the Black Pearl	3
2510	0307351	2003	Prey for Rock &amp; Roll	3
4562	0366920	2003	Pride and Prejudice	3
1473	0277986	2003	Rats	3
55	0292506	2003	Recruit, The	1
6698	0301777	2003	Robot Stories	3
837	0368226	2003	Room, The	3
6379	0337711	2003	Rugrats Go Wild	3
45	0313542	2003	Runaway Jury	1
41	0257076	2003	S.W.A.T.	3
3201	0330859	2003	Scary Godmother: Halloween Spooktakular	3
325	0306047	2003	Scary Movie 3	3
3421	0332379	2003	School of Rock, The	3
2890	0327137	2003	Secondhand Lions	1
123	0300471	2003	Shanghai Knights	1
2521	0323944	2003	Shattered Glass	2
958	0165982	2003	Sinbad: Legend of the Seven Seas	2
2500	0337741	2003	Something&#39;s Gotta Give	3
4938	0374546	2003	Spring, Summer, Fall, Winter... and Spring	1
1906	0338459	2003	Spy Kids 3-D: Game Over	3
1610	0380726	2003	Stara basn. Kiedy slonce bylo bogiem (An Ancient Tale: When the Sun was God)	2
6301	0340377	2003	Station Agent, The	3
5422	0318725	2003	Stupeur et Tremblements	3
2564	0368310	2003	Sunset Story	3
983	0324133	2003	Swimming Pool	3
3630	0181852	2003	Terminator 3: Rise of the Machines	3
2380	0328538	2003	Thirteen	3
6745	0324197	2003	Time of the Wolf	2
4502	0300556	2003	Timeline	1
299	0388473	2003	Tokyo Godfathers	3
2901	0376263	2003	Tough Luck	0
2381	0339840	2003	Undead	3
895	0328589	2003	Under the Tuscan Sun	3
44	0320691	2003	Underworld	3
624	0263757	2003	Uptown Girls	3
1432	0264150	2003	View from the Top	3
3773	0370754	2003	Voices of a Distant Star	0
3645	0295700	2003	Wrong Turn	3
102	0290334	2003	X2 (X-Men 2)	3
2450	0274309	2002	24 Hour Party People	1
5080	0307901	2002	25th Hour	2
646	0289043	2002	28 Days Later...	3
363	0283832	2002	8 femmes	3
2545	0298203	2002	8 Mile	1
5254	0281358	2002	A Walk to Remember	3
3060	0257360	2002	About Schmidt	1
1919	0268126	2002	Adaptation	3
135	0180052	2002	Adventures of Pluto Nash, The	2
3312	0286261	2002	All or Nothing	3
3309	0303297	2002	Amandla! A Revolution in Four Part Harmony	3
4895	0168786	2002	Antwone Fisher	1
4429	0303678	2002	Armitage: Dual Matrix	1
6590	0250223	2002	Asterix &amp; Obelix: Mission Cleopatra (Ast&eacute;rix et Ob&eacute;lix: Mission Cl&eacute;op&acirc;tre)	3
4	0295178	2002	Austin Powers in Goldmember	1
4695	0288439	2002	Bang Bang You&#39;re Dead	1
3310	0280460	2002	Banger Sisters, The	3
2171	0313255	2002	Barbie as Rapunzel	0
5339	0276816	2002	Below	0
200	0286499	2002	Bend It Like Beckham	3
6810	0291213	2002	Big Girls Don&#39;t Cry	3
2151	0187738	2002	Blade II	1
552	0300532	2002	Blue Crush	3
128	0258463	2002	Bourne Identity, The	1
2495	0303816	2002	Cabin Fever	3
6602	0294425	2002	Cadet Kelly	3
3621	0319970	2002	Carrie	3
617	0264464	2002	Catch Me If You Can	1
6088	0284478	2002	Charlotte Sometimes	2
179	0299658	2002	Chicago	3
2038	0317248	2002	City of God	1
3163	0341384	2002	Coast Guard, The	1
5793	0270288	2002	Confessions of a Dangerous Mind	2
4592	0275022	2002	Crossroads	3
4277	0285492	2002	Cube2: Hypercube	3
4785	0284978	2002	Cypher	1
4351	0238924	2002	Dangerous Lives of Altar Boys, The	1
4674	0308379	2002	Dark Water (Honogurai mizu no soko kara)	3
3049	0266452	2002	Death to Smoochy	2
4832	0284034	2002	demonlover	3
6027	0238936	2002	Devdas	3
3683	0246460	2002	Die Another Day	2
5757	0301199	2002	Dirty Pretty Things	3
1028	0279778	2002	Divine Secrets of the Ya-Ya Sisterhood	3
6273	0293113	2002	Dracula: Pages from a Virgin&#39;s Diary	1
2888	0303933	2002	Drumline	1
6751	0315850	2002	El bonaerense	1
6890	0290916	2002	Embrassez qui vous voudrez	3
160	0238380	2002	Equilibrium	1
2319	0297884	2002	Far from Heaven	3
1659	0120679	2002	Frida	2
1745	0305589	2002	Froid comme l&#39;&eacute;t&eacute; (Cold as Summer)	3
4032	0327753	2002	Funny Ha Ha	3
2551	0217505	2002	Gangs of New York	1
4738	0302674	2002	Gerry	0
2222	0279113	2002	Good Girl, The	3
2332	0295297	2002	Harry Potter and the Chamber of Secrets	3
96	0257756	2002	High Crimes	3
2907	0264689	2002	Home Room	3
5151	0302640	2002	Hot Chick, The	3
172	0274558	2002	Hours, The	3
4447	0257778	2002	Hunchback of  Notre Dame II, The	1
119	0297181	2002	I Spy	1
606	0282593	2002	I&#39;m with Lucy	0
72	0268380	2002	Ice Age	0
4662	0280760	2002	Igby Goes Down	2
1562	0278500	2002	Importance of Being Earnest, The	3
6802	0338564	2002	Infernal Affairs	1
121	0278504	2002	Insomnia	1
1224	0291988	2002	Intimate Stories	3
3832	0290673	2002	Irreversible	1
876	0285627	2002	Is It College Yet?	3
5571	0364385	2002	Ju-on: The Grudge	3
6060	0282687	2002	Life or Something Like It	3
707	0275847	2002	Lilo and Stitch	3
4526	0300140	2002	Lilya 4-Ever	3
247	0167261	2002	Lord of the Rings: The Two Towers, The	1
3323	0190975	2002	Low-Flying Aircraft	3
2403	0318411	2002	Magdalene Sisters, The	3
4399	0426089	2002	Maggie and Annie	3
4262	0252076	2002	Maid in Manhattan	3
2477	0329355	2002	Marion Bridge	3
5621	0295427	2002	Master of Disguise, The	1
1110	0303361	2002	May	3
84	0120912	2002	Men in Black II	1
115	0181689	2002	Minority Report	1
5454	0179098	2002	Moonlight Mile	3
5954	0265349	2002	Mothman Prophecies, The	2
116	0280590	2002	Mr Deeds	2
907	0259446	2002	My Big Fat Greek Wedding	3
4680	0145937	2002	Naqoyqatsi	0
1551	0347618	2002	Neko no ongaeshi (The cat returns)	3
6239	0265459	2002	One Hour Photo	1
2508	0258000	2002	Panic Room	3
125	0183649	2002	Phone Booth	1
5539	0253474	2002	Pianist, The	1
1445	0289408	2002	Powerpuff Girls, The	3
5227	0272338	2002	Punch-Drunk Love	1
4441	0238546	2002	Queen of the Damned	3
491	0258068	2002	Quiet American, The	2
243	0252444	2002	Rabbit-Proof Fence	3
6579	0282418	2002	Rats, The	3
2108	0296166	2002	Real Women Have Curves	3
4325	0289765	2002	Red Dragon	1
1145	0253556	2002	Reign of Fire	1
280	0120804	2002	Resident Evil	3
806	0298130	2002	Ring, The	3
1007	0265651	2002	Ripley&#39;s Game	1
2486	0257044	2002	Road to Perdition	0
1431	0292644	2002	Rules of Attraction, The	3
143	0258153	2002	S1m0ne	3
1052	0304669	2002	Santa Clause 2, The	1
3449	0267913	2002	Scooby-Doo	3
6919	0277296	2002	Scorpion King, The	0
1515	0274812	2002	Secretary	3
5170	0286106	2002	Signs	1
1537	0281373	2002	Snow Dogs	1
4784	0307479	2002	Solaris	1
1730	0145487	2002	Spider-Man	1
1943	0166813	2002	Spirit: Stallion of the Cimarron	1
4319	0283003	2002	Spun	3
1905	0287717	2002	Spy Kids 2: Island of Lost Dreams	3
138	0253754	2002	Star Trek: Nemesis	1
673	0121765	2002	Star Wars: Episode II - Attack of the Clones	3
3682	0253867	2002	Sweetest Thing, The	3
3564	0310775	2002	Sympathy for Mr. Vengeance	3
769	0324158	2002	Tan de repente	3
5300	0270688	2002	Teknolust	3
1456	0301978	2002	Ten	3
5293	0283632	2002	They	3
6766	0295725	2002	Time Changer	0
1875	0324264	2002	Tipping the Velvet	3
6867	0348226	2002	Tomie: Saishuu-sho - kindan no kajitsu	3
53	0293662	2002	Transporter, The	0
1944	0133240	2002	Treasure Planet	3
1529	0283084	2002	Tuck Everlasting	3
1908	0290095	2002	Tuxedo, The	0
2418	0351817	2002	Twilight Samurai, The	3
2263	0313737	2002	Two Weeks Notice	3
5276	0279493	2002	Undercover Brother	3
6971	0250797	2002	Unfaithful	3
3463	0219400	2002	Waking Up in Reno	3
4806	0277434	2002	We Were Soldiers	3
598	0298228	2002	Whale Rider	3
1787	0283139	2002	White Oleander	3
2605	0329767	2002	Wilbur Wants to Kill Himself	3
6382	0282120	2002	Wild Thornberrys Movie, The	3
3374	0284655	2002	WiseGirls	3
2268	0295701	2002	xXx	1
732	0299977	2002	Ying xiong (Hero)	3
1809	0334754	2002	Yossi &amp; Jagger	2
63	0227984	2001	51st State, The	0
178	0268978	2001	A Beautiful Mind	1
382	0183790	2001	A Knight&#39;s Tale	2
94	0164334	2001	Along Came A Spider	3
4131	0275913	2001	Amazons and Gladiators	3
1038	0211915	2001	Amelie	3
1112	0244000	2001	American Outlaws	1
5560	0252866	2001	American Pie 2	3
154	0218817	2001	Antitrust	2
4712	0306474	2001	Arite hime/Princess Arete	3
62	0212720	2001	Artificial Intelligence: AI	1
5522	0253595	2001	Atlantis Conspiracy, The	3
1085	0230011	2001	Atlantis: The Lost Empire	1
3264	0233841	2001	Baran	0
5394	0214529	2001	Belphegor, Phantom of the Louvre (Belphegor - Le fantome du Louvre)	3
698	0265086	2001	Black Hawk Down	0
4934	0221027	2001	Blow	1
4323	0265104	2001	Breed, The	0
4915	0243155	2001	Bridget Jones&#39;s Diary	3
3317	0237534	2001	Brotherhood of the Wolf	2
5762	0265116	2001	Caos	3
6129	0245046	2001	Charlotte Gray	3
6789	0256692	2001	Chori Chori Chupke Chupke	1
4434	0275277	2001	Cowboy Bebop: The Movie	3
79	0260866	2001	Don&#39;t Say A Word	3
887	0246578	2001	Donnie Darko	3
3599	0240462	2001	Dr. Dolittle 2	3
4403	0265171	2001	Elvira&#39;s Haunted Hills	3
2374	0233657	2001	Epoch	1
1776	0180679	2001	Escanaba in da Moonlight	0
164	0251075	2001	Evolution	3
5200	0232500	2001	Fast and the Furious, The	1
3161	0243255	2001	Fat Girl	3
2335	0192023	2001	Finder&#39;s Fee	1
4792	0120681	2001	From Hell	3
226	0162346	2001	Ghost World	3
333	0228333	2001	Ghosts of Mars	3
4958	0221218	2001	Glass House, The	3
6785	0118589	2001	Glitter	3
3586	0299937	2001	Go	2
1106	0280707	2001	Gosford Park	3
1876	0296658	2001	Goyangileul butaghae (Take Care of My Cat)	3
4446	0251110	2001	Gypsy 83	3
4210	0212985	2001	Hannibal	3
1781	0241527	2001	Harry Potter and the Sorcerer&#39;s Stone	3
3095	0172543	2001	He Died with a Felafel in His Hand	3
5381	0125022	2001	Heartbreakers	3
2148	0248845	2001	Hedwig and the Angry Inch	3
5417	0252503	2001	Heist	3
2517	0277925	2001	Hidden Half (Nimeh-ye penhan), The	3
158	0253126	2001	High Heels and Low Lifes	3
4826	0272127	2001	Hitched	3
6924	0278488	2001	How High	1
1459	0219822	2001	Human Nature	3
4248	0290661	2001	Hundstage	3
5235	0277027	2001	I Am Sam	3
49	0160399	2001	Impostor	0
1188	0263467	2001	In the Time of the Butterflies	3
93	0211443	2001	Jason X	3
155	0261392	2001	Jay and Silent Bob Strike Back	3
3451	0263488	2001	Jeepers Creepers	3
235	0236348	2001	Josie and the Pussycats	3
6333	0163025	2001	Jurassic Park III	2
6687	0272152	2001	K-PAX	1
5933	0248126	2001	Kabhi Khushi Kabhie Gham...	3
1739	0035423	2001	Kate &amp; Leopold	2
4444	0271027	2001	Kiss of the Dragon	1
639	0264761	2001	Kissing Jessica Stein	3
4613	0295671	2001	L&#39;uomo in pi&ugrave;	1
4179	0242587	2001	L.I.E.	1
2745	0312687	2001	La fille de Keltoum	3
232	0169102	2001	Lagaan - Once Upon a Time in India	3
412	0146316	2001	Lara Croft: Tomb Raider	0
2322	0287471	2001	Late Marriage	2
4876	0274497	2001	Le fate ignoranti	3
733	0250494	2001	Legally Blonde	3
2090	0290879	2001	Legend of Suriyothai, The	3
246	0120737	2001	Lord of the Rings: The Fellowship of the Ring, The	1
288	0245238	2001	Lost and Delirious	3
175	0258273	2001	Lovely and Amazing	3
4214	0279204	2001	Lucky Girl (a.k.a. My Daughter&#39;s Secret Life)	3
85	0268995	2001	Majestic, The	1
2081	0252684	2001	Manic	3
3313	0263725	2001	Me Without You	3
1950	0291350	2001	Millennium Actress	2
4341	0279231	2001	Miss Minoes (a.k.a Undercover Kitty)	3
820	0244353	2001	Mists of Avalon, The	3
3616	0166276	2001	Monkeybone	3
553	0265343	2001	Monsoon Wedding	3
5651	0285742	2001	Monster&#39;s Ball	2
148	0198781	2001	Monsters, Inc.	1
1141	0246772	2001	Mostly Martha	3
1769	0203009	2001	Moulin Rouge!	3
568	0166924	2001	Mulholland Dr.	3
6918	0209163	2001	Mummy Returns, The	3
1704	0282771	2001	Mystic Masseur, The	2
3766	0161860	2001	Nowhere in Africa	3
51	0240772	2001	Ocean&#39;s Eleven	1
4246	0267804	2001	One, The	0
5006	0181739	2001	Osmosis Jones	3
856	0230600	2001	Others, The	3
2675	0213149	2001	Pearl Harbor	2
1322	0254686	2001	Piano Teacher, The	3
6218	0133152	2001	Planet of the Apes	3
359	0247638	2001	Princess Diaries, The	3
5426	0250687	2001	Rat Race	3
4224	0274117	2001	Read My Lips	3
5323	0200027	2001	Riding in Cars with Boys	3
362	0265666	2001	Royal Tenenbaums, The	3
4735	0196069	2001	Samsara	0
4796	0206275	2001	Save the Last Dance	3
6429	0257106	2001	Scary Movie 2	3
5452	0240890	2001	Serendipity	3
4058	0256380	2001	Shallow Hal	3
3555	0286112	2001	Shaolin Soccer	0
161	0126029	2001	Shrek	1
5631	0250739	2001	Sister Mary Explains it All	3
225	0286975	2001	Slashers	3
2627	0244970	2001	Someone Like You...	3
864	0245429	2001	Spirited Away	3
1904	0227538	2001	Spy Kids	3
6689	0283015	2001	Stranded	3
3613	0312843	2001	Suicide Club	3
1754	0247745	2001	Super Troopers	1
6576	0244244	2001	Swordfish	1
5082	0274155	2001	Tanguy	1
4957	0245674	2001	Thir13en Ghosts	1
6843	0348225	2001	Tomie: Re-birth	3
3503	0139654	2001	Training Day	1
4639	0242998	2001	Valentine	2
4693	0259711	2001	Vanilla Sky	1
5921	0301429	2001	Volcano High	3
4084	0276613	2001	Waiting For Godot	0
1009	0243017	2001	Waking Life	3
3938	0244297	2001	War Bride	3
1204	0209475	2001	Wedding Planner, The	3
3052	0243655	2001	Wet Hot American Summer	3
5181	0300657	2001	Wied&#378;min (The Hexer)	3
838	0243664	2001	Wit	3
836	0245574	2001	Y tu mama tambien	0
3771	2321187	2001	Zaion: I Wish You Were Here	3
1752	0196229	2001	Zoolander	3
6002	0211181	2000	102 Dalmatians	3
954	0191754	2000	28 Days	3
5365	0216216	2000	6th Day, The	3
4022	0155723	2000	A Good Baby	3
877	0181875	2000	Almost Famous	3
5094	0252227	2000	Alvin and the Chipmunks Meet the Wolfman	3
64	0144084	2000	American Psycho	1
5792	0245712	2000	Amores Perros	1
1593	0208185	2000	An Extremely Goofy Movie	1
4506	0249380	2000	Baise-Moi	3
4082	0215545	2000	Bamboozlee	1
3387	0233298	2000	Batman Beyond: Return of the Joker	3
1277	0266308	2000	Battle Royale	3
3950	0163978	2000	Beach, The	1
2137	0221889	2000	Beautiful Creatures	3
928	0218839	2000	Best in Show	3
2939	0249462	2000	Billy Elliot	3
4734	0236027	2000	Blinkende lygter (&#39;Flickering Lights&#39;)	1
6380	0193019	2000	Blue&#39;s Big Musical Movie	3
625	0181984	2000	Boiler Room	1
5866	0186894	2000	Bounce	2
348	0212826	2000	Bread and Roses	3
765	0204946	2000	Bring It On	3
3795	0162222	2000	Cast Away	2
4148	0173716	2000	Cecil B. Demented	3
4445	0209958	2000	Cell, The	2
1192	0210616	2000	Center Stage	3
1155	0160127	2000	Charlie&#39;s Angels	3
4821	0175526	2000	Cherry Falls	3
687	0120630	2000	Chicken Run	3
854	0241303	2000	Chocolat	3
2234	0255094	2000	Circle, The	3
1093	0200550	2000	Coyote Ugly	3
1843	0168629	2000	Dancer in the Dark	3
430	0217355	2000	Dancing at the Blue Iguana	3
5711	0235327	2000	Dark Days	0
6874	0229340	2000	Dinner Rush	3
4560	0205873	2000	Dish, The	3
1206	0214641	2000	Dragonheart: A New Beginning	0
130	0242423	2000	Dude, Where&#39;s My Car	2
4716	0142032	2000	Dune	3
6455	0230183	2000	Eeny Meeny	3
152	0120917	2000	Emperor&#39;s New Groove, The	3
452	0195685	2000	Erin Brockovich	3
3233	0118694	2000	Fa yeung nin wa (In the Mood for Love)	3
4557	0195714	2000	Final Destination	1
3920	0219699	2000	Gift, The	3
538	0210070	2000	Ginger Snaps	3
1575	0210075	2000	Girlfight	3
1163	0172495	2000	Gladiator	0
4600	0247380	2000	Gleaners and I, The	3
2917	0187078	2000	Gone in Sixty Seconds	1
1901	0203540	2000	Greenfingers	3
4835	0260191	2000	Gundam Wing: The Movie - Endless Waltz	3
6512	0162983	2000	Hanging Up	3
5274	0229440	2000	Hellraiser: Inferno	1
1006	0146882	2000	High Fidelity	2
78	0164052	2000	Hollow Man	3
1664	0206036	2000	If These Walls Could Talk 2	3
875	0250440	2000	Is It Fall Yet	3
3064	0255589	2000	Isle, The	1
4964	0243862	2000	Italian for Beginners	3
1556	0260991	2000	J.S.A.: Joint Security Area	2
2563	0264734	2000	Joseph: King of Dreams	3
6442	0330500	2000	Ju-on	3
6444	0330501	2000	Ju-on 2	2
1921	0256127	2000	Kao (Face)	3
2295	0205177	2000	Kevin &amp; Perry Go Large	3
3285	0255067	2000	La comunidad	3
6598	0204761	2000	La fidelite	3
6136	0209095	2000	Leprechaun in the Hood	1
4122	0200809	2000	Life-Size	3
4275	0240684	2000	Little Mermaid 2: Return to the Sea, The	3
3471	0185431	2000	Little Nicky	1
2646	0199725	2000	Love &amp; Basketball	3
6039	0156757	2000	Mad About Mambo	1
5299	0213847	2000	Mal&egrave;na	3
2414	0206917	2000	Man Who Cried, The	3
2562	0212338	2000	Meet the Parents	2
52	0209144	2000	Memento	1
655	0212346	2000	Miss Congeniality	3
90	0183523	2000	Mission to Mars	1
5605	0120755	2000	Mission: Impossible II	0
2299	0156807	2000	Mr. Accident	3
3455	0190590	2000	O Brother, Where Art Thou?	0
153	0160611	2000	Ordinary Decent Criminal	1
2923	0187393	2000	Patriot, The	3
5073	0263215	2000	Picture Claire	3
319	0134847	2000	Pitch Black	3
1589	0257001	2000	Pokemon: The Movie 2000	2
15	0199753	2000	Red Planet	0
1598	0210945	2000	Remember the Titans	3
2050	0180093	2000	Requiem for a Dream	3
1190	0122459	2000	Return to Me	3
4863	0235712	2000	Ring 0: Birthday (Ringu 0: B&acirc;sudei)	3
1064	0138749	2000	Road to El Dorado, The	0
4377	0165929	2000	Romeo Must Die	0
5386	0260332	2000	Roozi ke zan shodam	3
4720	0213203	2000	Rugrats in Paris:	3
6618	0282936	2000	Sakuya: yokaiden	3
6604	0251382	2000	Santa who?	1
3183	0195234	2000	Saving Grace	3
5544	0175142	2000	Scary Movie	3
4644	0134084	2000	Scream 3	3
1521	0203119	2000	Sexy Beast	2
122	0184894	2000	Shanghai Noon	1
1414	0208092	2000	Snatch.	0
6809	0218616	2000	Some Voices	2
4172	0286137	2000	Something Between Us	3
1897	0210299	2000	Songcatcher	3
3963	0204640	2000	Sordid Lives	3
6858	0186566	2000	Space Cowboys	2
5851	0282753	2000	Spacked out	1
5743	0244870	2000	Spiral	3
6547	0134983	2000	Supernova	3
6131	0271219	2000	Tadpole	2
3551	0146309	2000	Thirteen days	1
5504	0220099	2000	Tigger Movie, The	0
1029	0120913	2000	Titan A.E.	3
6904	0330994	2000	Titanic - La leggenda continua	3
2723	0203166	2000	Together	3
6114	0279474	2000	Tomie: Replay	3
605	0212604	2000	Tully	0
1114	0217869	2000	Unbreakable	0
2393	0182508	2000	Urbania	1
112	0190865	2000	Vertical Limit	1
4703	0202677	2000	Way of the Gun, The	2
1071	0161081	2000	What Lies Beneath	3
1083	0207201	2000	What Women Want	1
249	0197096	2000	What&#39;s Cooking?	3
882	0198021	2000	Where the Heart Is	3
131	0190138	2000	Whole Nine Yards, The	3
855	0190332	2000	Wo hu cang long (Crouching Tiger, Hidden Dragon)	3
101	0120903	2000	X-Men	1
374	0147800	1999	10 Things I Hate About You	3
3030	0120657	1999	13th Warrior, The	3
6798	0137338	1999	200 Cigarettes	3
4799	0167752	1999	4th Floor, The	3
2725	0235154	1999	6ixtynin9	3
146	0134273	1999	8MM	1
1135	0140379	1999	A Midsummer Night&#39;s Dream	2
5799	0120613	1999	A Walk on the Moon	3
6806	0130444	1999	Aimee &amp; Jaguar	3
71	0169547	1999	American Beauty	3
2311	0163651	1999	American Pie	2
3102	0122933	1999	Analyze This	1
1091	0166485	1999	Anna and the King	3
5304	0207972	1999	Annie	3
2133	0149691	1999	Anywhere But Here	3
6933	0204082	1999	Aristocrats	3
6936	0133385	1999	Asterix and Obelix vs. Caesar	1
6522	0235198	1999	Audition	1
6	0145660	1999	Austin Powers: The Spy Who Shagged Me	1
5880	0209933	1999	Beau travail	3
917	0120601	1999	Being John Malkovich	3
1623	0168987	1999	Better Than Chocolate	3
2318	0189584	1999	Big Kahuna, The	0
2731	0165643	1999	Black and White	3
2982	0185937	1999	Blair Witch Project, The	3
5342	0124298	1999	Blast from the Past	3
170	0181316	1999	Blue Streak	1
826	0144117	1999	Boondock Saints, The	0
6116	0131325	1999	Bowfinger	3
282	0171804	1999	Boys Don&#39;t Cry	3
5528	0120620	1999	Brokedown Palace	3
244	0179116	1999	But I&#39;m a Cheerleader	3
3640	0144814	1999	Carrie 2: The Rage	3
3751	0124315	1999	Cider House Rules, The	2
2617	0139134	1999	Cruel Intentions	3
5195	0144168	1999	Dick	3
827	0120655	1999	Dogma	3
3728	0177721	1999	Double Platinum	3
1844	0157503	1999	Drop Dead Gorgeous	3
5545	0131369	1999	EdTV	1
867	0126886	1999	Election	3
5246	0120907	1999	eXistenZ	1
839	0120663	1999	Eyes Wide Shut	3
210	0137523	1999	Fight Club	1
817	0155711	1999	Flawless	1
3922	0126916	1999	For Love of the Game	2
1053	0177789	1999	Galaxy Quest	1
223	0165798	1999	Ghost Dog: The Way of the Samurai	1
5163	0177507	1999	Gigantics	1
268	0172493	1999	Girl, Interrupted	3
858	0139239	1999	Go!	3
3714	0120689	1999	Green Mile, The	1
4926	0171363	1999	Haunting, The	3
2850	0144715	1999	Holy Smoke	3
6360	0188674	1999	Human Traffic	3
6540	0174856	1999	Hurricane, The	2
2828	0139151	1999	Inferno	2
6629	0172348	1999	Introducing Dorothy Dandridge	3
884	0129167	1999	Iron Giant, The	0
356	0155776	1999	Jawbreaker	3
6238	0158692	1999	Juha	0
1547	0199683	1999	Kikujiro	0
4413	0205214	1999	Magical Legend of the Leprechauns, The	3
2346	0175880	1999	Magnolia	1
5305	0125664	1999	Man on the Moon	1
5775	0178737	1999	Mansfield Park	3
36	0133093	1999	Matrix, The	3
2197	0266075	1999	Memento Mori	3
2897	0120616	1999	Mummy, The	1
4865	0158811	1999	Muppets From Space	3
4230	0132347	1999	Mystery Men	1
3269	0151738	1999	Never Been Kissed	3
2793	0213121	1999	New Waterford Girl	3
6650	0142688	1999	Ninth Gate, The	1
2030	0209189	1999	Not One Less (Yi ge dou bu neng shao)	3
3495	0125439	1999	Notting Hill	3
31	0151804	1999	Office Space	1
840	0123209	1999	Other Sister, The	3
3570	0120784	1999	Payback	1
1588	0190641	1999	Pocket Monsters: Mewtwo Strikes Back!	1
4804	0129332	1999	Ravenous	1
4107	0163178	1999	Redball	3
6930	0289424	1999	Ring	3
4679	0218553	1999	Ring 2 (Ringu 2)	3
5382	0160862	1999	She&#39;s All That	3
4116	0243558	1999	Shojo kakumei Utena: Adolescence mokushiroku	3
742	0167404	1999	Sixth Sense, The	3
124	0162661	1999	Sleepy Hollow	3
790	0177242	1999	Sonnenallee	1
2309	0158983	1999	South Park: Bigger Longer &amp; Uncut	3
3765	0127296	1999	Splendor	3
672	0120915	1999	Star Wars: Episode I - The Phantom Menace	3
5803	0135659	1999	Storm of the Century	3
5472	0166896	1999	Straight Story, The	3
